country,date,value
Brazil,30/03/2019,0.449106
Brazil,30/03/2019,0.501292
Brazil,30/03/2019,0.0227974
Brazil,30/03/2019,0.0246474
Brazil,30/03/2019,0.107667
Brazil,30/03/2019,0.0862236
Brazil,31/03/2019,0.416619
Brazil,31/03/2019,0.384418
Brazil,31/03/2019,0.0217013
Brazil,31/03/2019,0.0202926
Brazil,31/03/2019,0.107693
Brazil,31/03/2019,0.0799866
Brazil,01/04/2019,0.48948
Brazil,01/04/2019,0.523789
Brazil,01/04/2019,0.0205895
Brazil,01/04/2019,0.0254664
Brazil,01/04/2019,0.111169
Brazil,01/04/2019,0.0748264
Brazil,02/04/2019,0.561876
Brazil,02/04/2019,0.532724
Brazil,02/04/2019,0.0191756
Brazil,02/04/2019,0.0245394
Brazil,02/04/2019,0.111138
Brazil,02/04/2019,0.0858936
Brazil,03/04/2019,0.534052
Brazil,03/04/2019,0.534842
Brazil,03/04/2019,0.0192137
Brazil,03/04/2019,0.0245323
Brazil,03/04/2019,0.111135
Brazil,03/04/2019,0.0816402
Brazil,04/04/2019,0.560009
Brazil,04/04/2019,0.536044
Brazil,04/04/2019,0.018701
Brazil,04/04/2019,0.0247642
Brazil,04/04/2019,0.111135
Brazil,04/04/2019,0.0856081
Brazil,05/04/2019,0.605064
Brazil,05/04/2019,0.538805
Brazil,05/04/2019,0.0197099
Brazil,05/04/2019,0.0255659
Brazil,05/04/2019,0.111136
Brazil,05/04/2019,0.0924956
Brazil,06/04/2019,0.520494
Brazil,06/04/2019,0.513879
Brazil,06/04/2019,0.0218878
Brazil,06/04/2019,0.0223195
Brazil,06/04/2019,0.119148
Brazil,06/04/2019,0.0795676
Brazil,07/04/2019,0.479461
Brazil,07/04/2019,0.421743
Brazil,07/04/2019,0.0198302
Brazil,07/04/2019,0.0192464
Brazil,07/04/2019,0.113344
Brazil,07/04/2019,0.0732948
Brazil,08/04/2019,0.469691
Brazil,08/04/2019,0.52934
Brazil,08/04/2019,0.0209895
Brazil,08/04/2019,0.0249477
Brazil,08/04/2019,0.11475
Brazil,08/04/2019,0.0718013
Brazil,09/04/2019,0.488055
Brazil,09/04/2019,0.534308
Brazil,09/04/2019,0.0203141
Brazil,09/04/2019,0.0235593
Brazil,09/04/2019,0.124705
Brazil,09/04/2019,0.0746086
