country,date,value
India,16/03/2019,0.845757
India,16/03/2019,0.00926056
India,16/03/2019,0.0489522
India,16/03/2019,0.697583
India,16/03/2019,3.64744
India,17/03/2019,1.98388
India,17/03/2019,0.796841
India,17/03/2019,0.00935802
India,17/03/2019,0.0514349
India,17/03/2019,0.680192
India,17/03/2019,3.64466
India,18/03/2019,1.94214
India,18/03/2019,0.849293
India,18/03/2019,0.00825882
India,18/03/2019,0.0514727
India,18/03/2019,0.676205
India,18/03/2019,3.56797
India,19/03/2019,2.02303
India,19/03/2019,0.852505
India,19/03/2019,0.00839869
India,19/03/2019,0.048611
India,19/03/2019,0.676895
India,19/03/2019,3.71659
India,20/03/2019,2.05897
India,20/03/2019,0.829071
India,20/03/2019,0.00902644
India,20/03/2019,0.0523802
India,20/03/2019,0.700245
India,20/03/2019,3.78262
India,21/03/2019,2.06046
India,21/03/2019,0.236195
India,21/03/2019,0.00873232
India,21/03/2019,0.0495714
India,21/03/2019,0.689785
India,21/03/2019,3.78535
India,22/03/2019,1.81516
India,22/03/2019,0.792978
India,22/03/2019,0.00912965
India,22/03/2019,0.0511383
India,22/03/2019,0.69172
India,22/03/2019,3.3347
India,23/03/2019,1.90792
India,23/03/2019,0.819534
India,23/03/2019,0.00889556
India,23/03/2019,0.0481498
India,23/03/2019,0.67138
India,23/03/2019,3.50511
India,24/03/2019,1.99315
India,24/03/2019,0.767326
India,24/03/2019,0.00920967
India,24/03/2019,0.0502101
India,24/03/2019,0.665318
India,24/03/2019,3.66169
India,25/03/2019,1.98836
India,25/03/2019,0.845776
India,25/03/2019,0.00828933
India,25/03/2019,0.0506221
India,25/03/2019,0.685241
India,25/03/2019,3.6529
India,26/03/2019,2.05876
India,26/03/2019,0.847151
India,26/03/2019,0.0082284
India,26/03/2019,0.0474995
India,26/03/2019,0.663217
India,26/03/2019,3.78223
India,27/03/2019,2.05864
India,27/03/2019,0.848236
India,27/03/2019,0.00918406
India,27/03/2019,0.0507243
India,27/03/2019,0.629695
India,27/03/2019,3.78201
India,28/03/2019,2.09108
India,28/03/2019,0.84653
India,28/03/2019,0.00850089
India,28/03/2019,0.0493335
India,28/03/2019,0.612092
India,28/03/2019,3.8416
India,29/03/2019,2.11239
India,29/03/2019,0.849144
India,29/03/2019,0.00918652
India,29/03/2019,0.0513474
India,29/03/2019,0.606735
India,29/03/2019,3.88075
India,30/03/2019,2.13769
India,30/03/2019,0.841412
India,30/03/2019,0.00921478
India,30/03/2019,0.0486878
India,30/03/2019,0.619662
India,30/03/2019,3.92723
India,31/03/2019,2.16379
India,31/03/2019,0.805616
India,31/03/2019,0.00874517
India,31/03/2019,0.0498771
India,31/03/2019,0.636047
India,31/03/2019,3.97518
India,01/04/2019,1.74178
India,01/04/2019,0.84426
India,01/04/2019,0.00804881
India,01/04/2019,0.0500742
India,01/04/2019,0.698537
India,01/04/2019,3.60607
India,02/04/2019,1.78019
India,02/04/2019,0.838165
India,02/04/2019,0.00824982
India,02/04/2019,0.0489639
India,02/04/2019,0.686282
India,02/04/2019,3.6856
India,03/04/2019,1.85552
India,03/04/2019,0.841881
India,03/04/2019,0.00885867
India,03/04/2019,0.0505017
India,03/04/2019,0.666305
India,03/04/2019,3.84154
India,04/04/2019,1.88525
India,04/04/2019,0.840872
India,04/04/2019,0.00844774
India,04/04/2019,0.0501306
India,04/04/2019,0.662369
India,04/04/2019,3.90309
India,05/04/2019,1.91218
India,05/04/2019,0.842748
India,05/04/2019,0.00927783
India,05/04/2019,0.050744
India,05/04/2019,0.656577
India,05/04/2019,3.95885
India,06/04/2019,1.86812
India,06/04/2019,0.814159
India,06/04/2019,0.00835069
India,06/04/2019,0.0499161
India,06/04/2019,0.663039
India,06/04/2019,3.86764
India,07/04/2019,1.83021
India,07/04/2019,0.762905
India,07/04/2019,0.00885093
India,07/04/2019,0.0494926
India,07/04/2019,0.669697
India,07/04/2019,3.78915
India,08/04/2019,1.68726
India,08/04/2019,0.841054
