country,date,value
Spain,05/04/2019,0.00898642
Spain,05/04/2019,0.151443
Spain,05/04/2019,0.113261
Spain,06/04/2019,0.155307
Spain,06/04/2019,0.194563
Spain,06/04/2019,0.0540684
Spain,06/04/2019,0.00757593
Spain,06/04/2019,0.152393
Spain,06/04/2019,0.0759723
Spain,07/04/2019,0.160673
Spain,07/04/2019,0.13626
Spain,07/04/2019,0.0566503
Spain,07/04/2019,0.00823637
Spain,07/04/2019,0.139856
Spain,07/04/2019,0.0785972
Spain,08/04/2019,0.230811
Spain,08/04/2019,0.287579
Spain,08/04/2019,0.0483331
Spain,08/04/2019,0.00850744
Spain,08/04/2019,0.119116
Spain,08/04/2019,0.112907
Spain,09/04/2019,0.196358
Spain,09/04/2019,0.286394
Spain,09/04/2019,0.0454411
Spain,09/04/2019,0.00840733
Spain,09/04/2019,0.131195
Spain,09/04/2019,0.0960531
Spain,10/04/2019,0.231216
Spain,10/04/2019,0.288141
Spain,10/04/2019,0.0525686
Spain,10/04/2019,0.00860327
Spain,10/04/2019,0.13136
Spain,10/04/2019,0.113105
Spain,11/04/2019,0.254027
Spain,11/04/2019,0.255354
Spain,11/04/2019,0.0403772
Spain,11/04/2019,0.00735358
Spain,11/04/2019,0.126935
Spain,11/04/2019,0.124263
Spain,12/04/2019,0.254187
Spain,12/04/2019,0.176139
Spain,12/04/2019,0.0515892
Spain,12/04/2019,0.00960948
Spain,12/04/2019,0.120041
Spain,12/04/2019,0.124342
Spain,13/04/2019,0.233785
Spain,13/04/2019,0.171855
Spain,13/04/2019,0.0592593
Spain,13/04/2019,0.00842197
Spain,13/04/2019,0.108264
Spain,13/04/2019,0.114362
Spain,14/04/2019,0.203982
Spain,14/04/2019,0.129294
Spain,14/04/2019,0.0563867
Spain,14/04/2019,0.00846326
Spain,14/04/2019,0.0881862
Spain,14/04/2019,0.0997827
Spain,15/04/2019,0.209506
Spain,15/04/2019,0.266719
Spain,15/04/2019,0.0510447
Spain,15/04/2019,0.00837192
