country,date,value
United States,27/04/2019,2.64406
United States,27/04/2019,4.42488
United States,27/04/2019,0.218822
United States,27/04/2019,0.431684
United States,27/04/2019,1.76952
United States,27/04/2019,3.33195
United States,28/04/2019,2.36635
United States,28/04/2019,3.28624
United States,28/04/2019,0.225695
United States,28/04/2019,0.416951
United States,28/04/2019,1.85199
United States,28/04/2019,2.98199
United States,29/04/2019,2.45864
United States,29/04/2019,4.30453
United States,29/04/2019,0.217552
United States,29/04/2019,0.45617
United States,29/04/2019,1.86579
United States,29/04/2019,3.09829
United States,30/04/2019,2.94702
United States,30/04/2019,4.98643
United States,30/04/2019,0.209112
United States,30/04/2019,0.470028
United States,30/04/2019,1.78232
United States,30/04/2019,3.71373
United States,01/05/2019,2.63974
United States,01/05/2019,4.89104
United States,01/05/2019,0.207398
United States,01/05/2019,0.477949
United States,01/05/2019,1.61095
United States,01/05/2019,3.88163
United States,02/05/2019,2.69563
United States,02/05/2019,4.92244
United States,02/05/2019,0.216558
United States,02/05/2019,0.477983
United States,02/05/2019,1.53228
United States,02/05/2019,3.96381
United States,03/05/2019,2.67962
United States,03/05/2019,4.97155
United States,03/05/2019,0.216858
United States,03/05/2019,0.487628
United States,03/05/2019,1.53851
United States,03/05/2019,3.94027
United States,04/05/2019,2.68007
United States,04/05/2019,4.32413
United States,04/05/2019,0.217983
United States,04/05/2019,0.429397
United States,04/05/2019,1.47269
United States,04/05/2019,3.94094
United States,05/05/2019,2.45121
United States,05/05/2019,3.20586
United States,05/05/2019,0.222852
United States,05/05/2019,0.407704
United States,05/05/2019,1.43639
United States,05/05/2019,3.60441
United States,06/05/2019,2.24288
United States,06/05/2019,4.17313
United States,06/05/2019,0.222937
United States,06/05/2019,0.455965
United States,06/05/2019,1.40052
United States,06/05/2019,3.29806
United States,07/05/2019,2.53267
United States,07/05/2019,4.81317
United States,07/05/2019,0.21311
United States,07/05/2019,0.477341
United States,07/05/2019,1.44965
United States,07/05/2019,3.72418
United States,08/05/2019,2.5698
United States,08/05/2019,4.89366
United States,08/05/2019,0.205931
United States,08/05/2019,0.467432
United States,08/05/2019,1.45993
United States,08/05/2019,3.77878
United States,09/05/2019,2.5109
United States,09/05/2019,4.9112
United States,09/05/2019,0.219026
United States,09/05/2019,0.494755
United States,09/05/2019,1.47652
United States,09/05/2019,3.69217
United States,10/05/2019,2.54967
United States,10/05/2019,4.96202
United States,10/05/2019,0.21959
United States,10/05/2019,0.489765
United States,10/05/2019,1.53978
United States,10/05/2019,3.74918
United States,11/05/2019,2.61917
United States,11/05/2019,4.3213
United States,11/05/2019,0.223194
United States,11/05/2019,0.424321
United States,11/05/2019,1.52288
United States,11/05/2019,3.85137
United States,12/05/2019,2.29133
United States,12/05/2019,3.22498
United States,12/05/2019,0.221913
United States,12/05/2019,0.388904
United States,12/05/2019,1.62607
United States,12/05/2019,3.3693
United States,13/05/2019,2.2694
United States,13/05/2019,4.17105
United States,13/05/2019,0.220981
United States,13/05/2019,0.447058
United States,13/05/2019,1.6532
United States,13/05/2019,3.33705
United States,14/05/2019,2.52791
United States,14/05/2019,4.82337
United States,14/05/2019,0.217707
United States,14/05/2019,0.495105
United States,14/05/2019,1.59029
United States,14/05/2019,3.71718
United States,15/05/2019,2.55974
United States,15/05/2019,4.90119
United States,15/05/2019,0.213417
United States,15/05/2019,0.49042
United States,15/05/2019,1.42593
United States,15/05/2019,3.76399
United States,16/05/2019,2.56944
United States,16/05/2019,4.93042
United States,16/05/2019,0.225686
United States,16/05/2019,0.51014
United States,16/05/2019,1.29412
United States,16/05/2019,3.77825
United States,17/05/2019,2.50741
United States,17/05/2019,4.95473
United States,17/05/2019,0.227259
United States,17/05/2019,0.515103
United States,17/05/2019,1.3461
United States,17/05/2019,3.68704
United States,18/05/2019,2.48435
United States,18/05/2019,4.35064
United States,18/05/2019,0.229868
United States,18/05/2019,0.43692
United States,18/05/2019,1.38522
United States,18/05/2019,3.65314
United States,19/05/2019,2.41931
United States,19/05/2019,3.26094
United States,19/05/2019,0.228558
United States,19/05/2019,0.430648
United States,19/05/2019,1.37184
United States,19/05/2019,3.55749
United States,20/05/2019,2.47089
United States,20/05/2019,4.2104
United States,20/05/2019,0.228868
United States,20/05/2019,0.481072
United States,20/05/2019,1.44604
United States,20/05/2019,3.63334
United States,21/05/2019,2.72763
United States,21/05/2019,4.83028
United States,21/05/2019,0.218891
United States,21/05/2019,0.500307
United States,21/05/2019,1.53318
United States,21/05/2019,4.01086
United States,22/05/2019,2.53744
United States,22/05/2019,4.88491
United States,22/05/2019,0.214211
United States,22/05/2019,0.507909
United States,22/05/2019,1.41817
United States,22/05/2019,3.7312
United States,23/05/2019,2.71291
United States,23/05/2019,4.92042
United States,23/05/2019,0.229217
United States,23/05/2019,0.507024
United States,23/05/2019,1.31739
United States,23/05/2019,3.98922
United States,24/05/2019,2.87436
United States,24/05/2019,4.95853
United States,24/05/2019,0.228854
United States,24/05/2019,0.523726
United States,24/05/2019,1.29564
United States,24/05/2019,4.22663
United States,25/05/2019,2.84598
United States,25/05/2019,4.2391
United States,25/05/2019,0.228773
United States,25/05/2019,0.453763
United States,25/05/2019,1.24726
United States,25/05/2019,4.18489
United States,26/05/2019,2.64948
United States,26/05/2019,3.09052
United States,26/05/2019,0.226218
United States,26/05/2019,0.380418
United States,26/05/2019,1.25402
United States,26/05/2019,3.89595
United States,27/05/2019,2.6509
United States,27/05/2019,3.6041
United States,27/05/2019,0.223029
United States,27/05/2019,0.424067
United States,27/05/2019,1.3051
United States,27/05/2019,3.89803
United States,28/05/2019,2.62017
United States,28/05/2019,4.68598
United States,28/05/2019,0.223503
United States,28/05/2019,0.464801
United States,28/05/2019,1.31061
United States,28/05/2019,3.85286
United States,29/05/2019,3.09507
United States,29/05/2019,4.88229
United States,29/05/2019,0.212131
United States,29/05/2019,0.481073
United States,29/05/2019,1.28972
United States,29/05/2019,4.55117
United States,30/05/2019,3.16285
United States,30/05/2019,4.91288
United States,30/05/2019,0.227015
United States,30/05/2019,0.514213
United States,30/05/2019,1.22861
United States,30/05/2019,4.65084
United States,31/05/2019,3.18722
United States,31/05/2019,4.96772
United States,31/05/2019,0.23383
United States,31/05/2019,0.52347
United States,31/05/2019,1.16139
United States,31/05/2019,4.68668
United States,01/06/2019,2.8149
United States,01/06/2019,4.64434
United States,01/06/2019,0.23209
United States,01/06/2019,0.45353
United States,01/06/2019,1.18327
United States,01/06/2019,4.59436
United States,02/06/2019,2.54692
United States,02/06/2019,3.45062
United States,02/06/2019,0.23045
United States,02/06/2019,0.425851
United States,02/06/2019,1.22909
United States,02/06/2019,4.15698
United States,03/06/2019,2.54612
United States,03/06/2019,4.48437
United States,03/06/2019,0.227727
United States,03/06/2019,0.48013
United States,03/06/2019,1.29337
United States,03/06/2019,4.15566
United States,04/06/2019,2.67475
United States,04/06/2019,5.17152
United States,04/06/2019,0.22236
United States,04/06/2019,0.505972
United States,04/06/2019,1.26036
United States,04/06/2019,4.36562
United States,05/06/2019,2.71091
United States,05/06/2019,5.25055
